
STATUS ,238, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.909478902816772,detik


STATUS ,239, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.97342586517334,detik


STATUS ,240, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.04045295715332,detik


STATUS ,241, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.107773780822754,detik


STATUS ,242, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.175065994262695,detik


STATUS ,243, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.243380784988403,detik


STATUS ,244, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.308605909347534,detik


STATUS ,245, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.3743999004364,detik


STATUS ,246, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.44194769859314,detik


STATUS ,247, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.508471965789795,detik


STATUS ,248, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.57452893257141,detik


STATUS ,249, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.64115595817566,detik


STATUS ,250, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.709509134292603,detik


STATUS ,251, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.776404857635498,detik


STATUS ,252, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.84314489364624,detik


STATUS ,253, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.90971803665161,detik


STATUS ,254, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,16.975027799606323,detik


STATUS ,255, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.044108867645264,detik


STATUS ,256, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.10874581336975,detik


